frame.number|frame.time|frame.time_relative|frame.len|ip.version|ip.proto|ip.src|ip.dst|ip.flags|ip.frag_offset|ip.ttl|ip.len|ip.fragment.error|tcp.stream|tcp.time_relative|tcp.time_delta|tcp.srcport|tcp.dstport|tcp.len|tcp.hdr_len|tcp.pdu.size|tcp.window_size|tcp.flags|tcp.flags.fin|tcp.flags.ack|tcp.flags.syn|tcp.analysis.retransmission|tcp.analysis.rto|tcp.analysis.ack_rtt|tcp.analysis.initial_rtt|tcp.analysis.bytes_in_flight|tcp.analysis.duplicate_ack|tcp.analysis.fast_retransmission|tcp.analysis.flags|tcp.analysis.keep_alive|tcp.analysis.keep_alive_ack|tcp.analysis.lost_segment|tcp.analysis.out_of_order|tcp.analysis.reused_ports|tcp.analysis.rto_frame|tcp.analysis.spurious_retransmission|tcp.analysis.tfo_syn|tcp.analysis.window_full|tcp.analysis.window_update|tcp.analysis.zero_window|tcp.analysis.zero_window_probe|tcp.analysis.zero_window_probe_ack|tcp.options.wscale.multiplier|tcp.segment.error|tls.record.content_type|tls.handshake.type|tls.alert_message|tls.handshake.cert_type.type|tls.handshake.extensions_server_name|tls.handshake.extensions_alpn_str|tls.resumed|tls.handshake.ciphersuite|tls.segment.error|tls.alert_message|tls.alert_message.desc|tls.alert_message.level|x509ce.dNSName|http.response.code|http.location|http.request.full_uri|http.request.method|http.request.uri|http.time|http.content_length|http.referer|_ws.expert.severity|udp.stream|udp.dstport|udp.srcport|udp.length.bad|udp.length.bad_zero|udp.possible_traceroute|udp.checksum.bad|dns.flags|dns.flags.rcode|dns.flags.response|dns.time|dns.count.queries|dns.qry.name|dns.resp.ttl
21|Dec 23, 2019 04:48:15.765499000 GMT|0.247295000|68|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|52||0|0.247295000|0.000127000|42454|443|0|32||90624|0x00000010|0|1|0|||0.000127000|0.054394000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
23|Dec 23, 2019 04:48:15.769787000 GMT|0.251583000|161|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|145||0|0.251583000|0.004288000|42454|443|93|32||90624|0x00000018|0|1|0||||0.054394000|93|||||||||||||||||||22,20,22|16||||||||||||||||||||||||||||||||||
26|Dec 23, 2019 04:48:15.808506000 GMT|0.290302000|68|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|52||0|0.290302000|0.038719000|443|42454|0|32||45056|0x00000010|0|1|0|||0.038719000|0.054394000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
27|Dec 23, 2019 04:48:15.808776000 GMT|0.290572000|558|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|542||0|0.290572000|0.000270000|42454|443|490|32||90624|0x00000018|0|1|0||||0.054394000|490|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
30|Dec 23, 2019 04:48:15.872172000 GMT|0.353968000|68|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|52||0|0.353968000|0.063396000|443|42454|0|32||49152|0x00000010|0|1|0|||0.063396000|0.054394000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
32|Dec 23, 2019 04:48:15.879326000 GMT|0.361122000|342|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|326||0|0.361122000|0.007154000|443|42454|274|32||49152|0x00000018|0|1|0||||0.054394000|274|||||||||||||||||||22,20,22|4||||||||||||||||||||||||||||||||||
33|Dec 23, 2019 04:48:15.919091000 GMT|0.400887000|68|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|52||0|0.400887000|0.039765000|42454|443|0|32||93184|0x00000010|0|1|0|||0.039765000|0.054394000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
36|Dec 23, 2019 04:48:15.957156000 GMT|0.438952000|466|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|450||0|0.438952000|0.038065000|443|42454|398|32||49152|0x00000018|0|1|0||||0.054394000|398|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
37|Dec 23, 2019 04:48:15.957402000 GMT|0.439198000|68|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|52||0|0.439198000|0.000246000|42454|443|0|32||96256|0x00000010|0|1|0|||0.000246000|0.054394000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
40|Dec 23, 2019 04:48:16.071342000 GMT|0.553138000|117|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|101||0|0.553138000|0.113940000|443|42454|49|32||49152|0x00000018|0|1|0||||0.054394000|49|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
41|Dec 23, 2019 04:48:16.071681000 GMT|0.553477000|68|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|52||0|0.553477000|0.000339000|42454|443|0|32||96256|0x00000010|0|1|0|||0.000339000|0.054394000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
43|Dec 23, 2019 04:48:16.073271000 GMT|0.555067000|99|4|6|25.141.92.229|157.240.198.17|0x00004000|0|64|83||1|0.000000000|0.000000000|43793|443|31|32||188|0x00000018|0|1|0|||||31|||||||||||||||||||21|||||||||1||||||||||||||||||||||||||
45|Dec 23, 2019 04:48:16.074439000 GMT|0.556235000|68|4|6|25.141.92.229|157.240.198.17|0x00004000|0|64|52||1|0.001168000|0.001168000|43793|443|0|32||188|0x00000011|1|1|0|||||||||||||||||||||||||||||||||||||||||||||2097152||||||||||||||
48|Dec 23, 2019 04:48:16.113499000 GMT|0.595295000|80|4|6|157.240.198.17|25.141.92.229|0x00004000|0|62|64||1|0.040228000|0.039060000|443|43793|0|44||12|0x00000010|0|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
50|Dec 23, 2019 04:48:16.122516000 GMT|0.604312000|68|4|6|157.240.198.17|25.141.92.229|0x00004000|0|62|52||1|0.049245000|0.009017000|443|43793|0|32||12|0x00000010|0|1|0|||0.048077000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
52|Dec 23, 2019 04:48:16.125906000 GMT|0.607702000|99|4|6|157.240.198.17|25.141.92.229|0x00004000|0|62|83||1|0.052635000|0.003390000|443|43793|31|32||12|0x00000018|0|1|0|||||31|||||||||||||||||||21|||||||||1||||||||||||||||||||||||||
53|Dec 23, 2019 04:48:16.126131000 GMT|0.607927000|56|4|6|25.141.92.229|157.240.198.17|0x00004000|0|64|40||1|0.052860000|0.000225000|43793|443|0|20||0|0x00000004|0|0|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
56|Dec 23, 2019 04:48:16.126179000 GMT|0.607975000|68|4|6|157.240.198.17|25.141.92.229|0x00004000|0|62|52||1|0.052908000|0.000048000|443|43793|0|32||12|0x00000011|1|1|0|||||||||||||||||||||||||||||||||||||||||||||2097152||||||||||||||
57|Dec 23, 2019 04:48:16.126296000 GMT|0.608092000|56|4|6|25.141.92.229|157.240.198.17|0x00004000|0|64|40||1|0.053025000|0.000117000|43793|443|0|20||0|0x00000004|0|0|0|||||||||||||||||||||||||||||||||||||||||||||6291456||||||||||||||
59|Dec 23, 2019 04:48:19.307609000 GMT|3.789405000|104|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|88||2|0.000000000|0.000000000|41869|443|36|32||188|0x00000018|0|1|0|||||36|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
61|Dec 23, 2019 04:48:19.308699000 GMT|3.790495000|208|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|192||2|0.001090000|0.001090000|41869|443|140|32||188|0x00000018|0|1|0|||||176|||||||||||||||||||23,23,23|||||||||||||||||||||||||||||||||||
63|Dec 23, 2019 04:48:19.309088000 GMT|3.790884000|106|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|90||2|0.001479000|0.000389000|41869|443|38|32||188|0x00000018|0|1|0|||||214|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
66|Dec 23, 2019 04:48:19.353415000 GMT|3.835211000|68|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|52||2|0.045806000|0.044327000|443|41869|0|32||29|0x00000010|0|1|0|||0.045806000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
68|Dec 23, 2019 04:48:19.361316000 GMT|3.843112000|68|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|52||2|0.053707000|0.007901000|443|41869|0|32||30|0x00000010|0|1|0|||0.052617000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
70|Dec 23, 2019 04:48:19.361570000 GMT|3.843366000|68|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|52||2|0.053961000|0.000254000|443|41869|0|32||30|0x00000010|0|1|0|||0.052482000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
71|Dec 23, 2019 04:48:20.395333000 GMT|4.877129000|92|4|6|25.141.92.229|172.217.167.14|0x00004000|0|64|76||3|0.000000000|0.000000000|40080|443|24|32||168|0x00000018|0|1|0|||||24|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
73|Dec 23, 2019 04:48:20.396614000 GMT|4.878410000|68|4|6|25.141.92.229|172.217.167.14|0x00004000|0|64|52||3|0.001281000|0.001281000|40080|443|0|32||168|0x00000011|1|1|0|||||||||||||||||||||||||||||||||||||||||||||2097152||||||||||||||
76|Dec 23, 2019 04:48:20.477754000 GMT|4.959550000|68|4|6|172.217.167.14|25.141.92.229|0x00004000|0|62|52||3|0.082421000|0.081140000|443|40080|0|32||12|0x00000010|0|1|0|||0.082421000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
78|Dec 23, 2019 04:48:20.486764000 GMT|4.968560000|68|4|6|172.217.167.14|25.141.92.229|0x00004000|0|62|52||3|0.091431000|0.009010000|443|40080|0|32||12|0x00000010|0|1|0|||0.090150000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
79|Dec 23, 2019 04:48:29.305646000 GMT|13.787442000|104|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|88||2|9.998037000|9.944076000|41869|443|36|32||188|0x00000018|0|1|0|||||36|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
81|Dec 23, 2019 04:48:29.306845000 GMT|13.788641000|246|4|6|25.141.92.229|35.198.216.17|0x00004000|0|64|230||2|9.999236000|0.001199000|41869|443|178|32||188|0x00000018|0|1|0|||||214|||||||||||||||||||23,23,23,23|||||||||||||||||||||||||||||||||||
84|Dec 23, 2019 04:48:29.406226000 GMT|13.888022000|68|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|52||2|10.098617000|0.099381000|443|41869|0|32||30|0x00000010|0|1|0|||0.100580000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
86|Dec 23, 2019 04:48:29.406395000 GMT|13.888191000|68|4|6|35.198.216.17|25.141.92.229|0x00004000|0|62|52||2|10.098786000|0.000169000|443|41869|0|32||30|0x00000010|0|1|0|||0.099550000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
87|Dec 23, 2019 04:48:31.349802000 GMT|15.831598000|77|4|17|25.141.92.229|49.45.0.1|0x00004000|0|64|61||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|53|43578|||||0x00000100||0||1|cdn.taboola.com|
90|Dec 23, 2019 04:48:31.391593000 GMT|15.873389000|132|4|17|49.45.0.1|25.141.92.229|0x00000000|0|60|116||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|43578|53|||||0x00008180|0|1|0.041791000|1|cdn.taboola.com|43192,29
91|Dec 23, 2019 04:48:31.394704000 GMT|15.876500000|76|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|60||4|0.000000000|0.000000000|41295|443|0|40||65535|0x00000002|0|0|1||||||||||||||||||||||512|||||||||||||||||||||||2097152||||||||||||||
94|Dec 23, 2019 04:48:31.431559000 GMT|15.913355000|76|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|60||4|0.036855000|0.036855000|443|41295|0|40||43440|0x00000012|0|1|1|||0.036855000|||||||||||||||||||4096|||||||||||||||||||||||2097152||||||||||||||
95|Dec 23, 2019 04:48:31.431850000 GMT|15.913646000|68|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|52||4|0.037146000|0.000291000|41295|443|0|32||82432|0x00000010|0|1|0|||0.000291000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
97|Dec 23, 2019 04:48:31.440495000 GMT|15.922291000|245|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|229||4|0.045791000|0.008645000|41295|443|177|32||82432|0x00000018|0|1|0||||0.037146000|177|||||||||||||||||||22|1|||cdn.taboola.com|http/1.1||49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53||||||||||||||||||||||||||||
100|Dec 23, 2019 04:48:31.482547000 GMT|15.964343000|68|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|52||4|0.087843000|0.042052000|443|41295|0|32||45056|0x00000010|0|1|0|||0.042052000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
102|Dec 23, 2019 04:48:31.538574000 GMT|16.020370000|1426|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|1410||4|0.143870000|0.056027000|443|41295|1358|32||45056|0x00000010|0|1|0||||0.037146000|1358|||||||||||||||||||22|2||||http/1.1||49199||||||||||||||||||||||||||||
103|Dec 23, 2019 04:48:31.538764000 GMT|16.020560000|68|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|52||4|0.144060000|0.000190000|41295|443|0|32||84992|0x00000010|0|1|0|||0.000190000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
106|Dec 23, 2019 04:48:31.558604000 GMT|16.040400000|1426|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|1410||4|0.163900000|0.019840000|443|41295|1358|32||45056|0x00000010|0|1|0||||0.037146000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
107|Dec 23, 2019 04:48:31.558787000 GMT|16.040583000|68|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|52||4|0.164083000|0.000183000|41295|443|0|32||88064|0x00000010|0|1|0|||0.000183000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
110|Dec 23, 2019 04:48:31.558889000 GMT|16.040685000|1426|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|1410||4|0.164185000|0.000102000|443|41295|1358|32||45056|0x00000010|0|1|0||||0.037146000|1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
111|Dec 23, 2019 04:48:31.558976000 GMT|16.040772000|68|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|52||4|0.164272000|0.000087000|41295|443|0|32||90624|0x00000010|0|1|0|||0.000087000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
114|Dec 23, 2019 04:48:31.597576000 GMT|16.079372000|1426|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|1410||4|0.202872000|0.038600000|443|41295|1358|32||45056|0x00000010|0|1|0||||0.037146000|1358|||||||||||||||||||22|11|||||||||||f2.shared.global.fastly.net,*.ak.yelpcdn.com,*.altmetric.com,*.cpcdn.com,*.dmp.jimdo-server.com,*.edmunds.com,*.env.go.jp,*.escapia.com,*.fastly.newssuite.sinfony.ne.jp,*.fl.yelpcdn.com,*.freshbooks.com,*.fs.turtl.co,*.gadventures.co.uk,*.gadventures.com.au,*.gadventures.de,*.gceos.com,*.giphy.com,*.goodrx.com,*.hypebeast.com,*.ichiba.jp.rakuten-static.com,*.jimcdn.com,*.jimcontent.com,*.jimdo.com,*.jimstatic.com,*.kanopystreaming.com,*.keypr.com,*.meetu.ps,*.meetup.com,*.meetupstatic.com,*.mixer.com,*.operacdn.com,*.outbrain.com,*.photobucket.com,*.playbuzz.com,*.puhutv.com,*.r10s.com,*.r10s.jp,*.rakuten-static.com,*.rl.talis.com,*.rubygems.org,*.seekingalpha.com,*.sk-static.com,*.split.io,*.taboola.com,*.turtl.co,*.turtl.io,*.x.moneyforward.com,*.youversionapi.com,afaq.arabiaweather.com,altmetric.com,api.tapslash.com,app.launchdarkly.com,assets.imeet.com,assets.imeet.de,assets.imeet.net,assets.imeet.powwownow.com,assets.imeet.pwnbeta.net,assets.imeetbeta.net,assets.pgi.imeet.net,cargurus.co.uk,cargurus.de,cdn.filepicker.io,cdn.filestackcontent.com,coop.co.uk,dyn.yelpcdn.com,embed.yelpcdn.com,fastly.sitelabweb.com,freshbooks.com,funeralcare.coop.co.uk,gadventures.co.uk,gadventures.com.au,gadventures.de,gceos.com,giphy.com,goodrx.com,i.malimarcdn.net,image.rakuten.co.jp,jimdo.com,keypr.com,livefta.malimarcdn.net,livehd.malimarcdn.net,livesd.malimarcdn.net,meetu.ps,meetup.com,meetupstatic.com,mixer.com,my.freshbooks.com,operacdn.com,outbrain.com,playbuzz.com,preprod.coop.co.uk,preprod.funeralcare.coop.co.uk,puhutv.com,repo.hex.pm,rl.talis.com,rubygems.org,s.sony.net,seekingalpha.com,sk-static.com,split.io,thumbnail.image.rakuten.co.jp,turtl.dxc.technology,ugc-embed.yelpcdn.com,updates-cdn.bravesoftware.com,updates.bravesoftware.com,vodhls.malimarcdn.net,www.billspringapp.com,www.cargurus.co.uk,www.cargurus.de,www.coop.co.uk,www.freshbooks.com,www.johnnorris.co.uk,youversionapi.com|||||||||||||||||||||||
115|Dec 23, 2019 04:48:31.597820000 GMT|16.079616000|68|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|52||4|0.203116000|0.000244000|41295|443|0|32||93184|0x00000010|0|1|0|||0.000244000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
118|Dec 23, 2019 04:48:31.633561000 GMT|16.115357000|1303|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|1287||4|0.238857000|0.035741000|443|41295|1235|32||45056|0x00000018|0|1|0||||0.037146000|1235|||||||||||||||||||22,22,22|22,12,14||||||||||||||||||||||||||||||||||
119|Dec 23, 2019 04:48:31.633818000 GMT|16.115614000|68|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|52||4|0.239114000|0.000257000|41295|443|0|32||96256|0x00000010|0|1|0|||0.000257000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
121|Dec 23, 2019 04:48:31.663903000 GMT|16.145699000|161|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|145||4|0.269199000|0.030085000|41295|443|93|32||96256|0x00000018|0|1|0||||0.037146000|93|||||||||||||||||||22,20,22|16||||||||||||||||||||||||||||||||||
124|Dec 23, 2019 04:48:31.713547000 GMT|16.195343000|68|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|52||4|0.318843000|0.049644000|443|41295|0|32||45056|0x00000010|0|1|0|||0.049644000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
125|Dec 23, 2019 04:48:31.713802000 GMT|16.195598000|390|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|374||4|0.319098000|0.000255000|41295|443|322|32||96256|0x00000018|0|1|0||||0.037146000|322|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
128|Dec 23, 2019 04:48:31.739492000 GMT|16.221288000|326|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|310||4|0.344788000|0.025690000|443|41295|258|32||45056|0x00000018|0|1|0||||0.037146000|258|||||||||||||||||||22,20,22|4||||||||||||||||||||||||||||||||||
129|Dec 23, 2019 04:48:31.779087000 GMT|16.260883000|68|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|52||4|0.384383000|0.039595000|41295|443|0|32||98816|0x00000010|0|1|0|||0.039595000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
132|Dec 23, 2019 04:48:31.796549000 GMT|16.278345000|808|4|6|151.101.154.2|25.141.92.229|0x00004000|0|62|792||4|0.401845000|0.017462000|443|41295|740|32||49152|0x00000018|0|1|0|||0.082747000|0.037146000|740|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
133|Dec 23, 2019 04:48:31.796749000 GMT|16.278545000|68|4|6|25.141.92.229|151.101.154.2|0x00004000|0|64|52||4|0.402045000|0.000200000|41295|443|0|32||101376|0x00000010|0|1|0|||0.000200000|0.037146000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
135|Dec 23, 2019 04:48:33.341629000 GMT|17.823425000|89|4|17|25.141.92.229|49.45.0.1|0x00004000|0|64|73||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|53|38789|||||0x00000100||0||1|googleads.g.doubleclick.net|
137|Dec 23, 2019 04:48:33.420533000 GMT|17.902329000|1426|4|6|25.141.92.229|172.217.167.2|0x00004000|0|64|1410||5|0.000000000|0.000000000|45813|443|1358|32||168|0x00000010|0|1|0|||||1358||||||||||||||||||||||||||||||||||||||||||||||||||||||
139|Dec 23, 2019 04:48:33.421103000 GMT|17.902899000|1426|4|6|25.141.92.229|172.217.167.2|0x00004000|0|64|1410||5|0.000570000|0.000570000|45813|443|1358|32||168|0x00000010|0|1|0|||||2716||||||||||||||||||||||||||||||||||||||||||||||||||||||
141|Dec 23, 2019 04:48:33.421198000 GMT|17.902994000|1426|4|6|25.141.92.229|172.217.167.2|0x00004000|0|64|1410||5|0.000665000|0.000095000|45813|443|1358|32||168|0x00000010|0|1|0|||||4074||||||||||||||||||||||||||||||||||||||||||||||||||||||
143|Dec 23, 2019 04:48:33.421957000 GMT|17.903753000|400|4|6|25.141.92.229|172.217.167.2|0x00004000|0|64|384||5|0.001424000|0.000759000|45813|443|332|32||168|0x00000018|0|1|0|||||4406|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
146|Dec 23, 2019 04:48:33.437494000 GMT|17.919290000|130|4|17|49.45.0.1|25.141.92.229|0x00000000|0|60|114||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|38789|53|||||0x00008180|0|1|0.095865000|1|googleads.g.doubleclick.net|178,274
147|Dec 23, 2019 04:48:33.439836000 GMT|17.921632000|76|4|6|25.141.92.229|172.217.166.194|0x00004000|0|64|60||6|0.000000000|0.000000000|42852|443|0|40||65535|0x00000002|0|0|1||||||||||||||||||||||512|||||||||||||||||||||||2097152||||||||||||||
150|Dec 23, 2019 04:48:33.476478000 GMT|17.958274000|68|4|6|172.217.167.2|25.141.92.229|0x00004000|0|62|52||5|0.055945000|0.054521000|443|45813|0|32||15|0x00000010|0|1|0|||0.055945000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
152|Dec 23, 2019 04:48:33.506449000 GMT|17.988245000|68|4|6|172.217.167.2|25.141.92.229|0x00004000|0|62|52||5|0.085916000|0.029971000|443|45813|0|32||16|0x00000010|0|1|0|||0.085346000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
154|Dec 23, 2019 04:48:33.536499000 GMT|18.018295000|68|4|6|172.217.167.2|25.141.92.229|0x00004000|0|62|52||5|0.115966000|0.030050000|443|45813|0|32||16|0x00000010|0|1|0|||0.114542000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
156|Dec 23, 2019 04:48:33.536668000 GMT|18.018464000|76|4|6|172.217.166.194|25.141.92.229|0x00004000|0|62|60||6|0.096832000|0.096832000|443|42852|0|40||43440|0x00000012|0|1|1|||0.096832000|||||||||||||||||||4096|||||||||||||||||||||||2097152||||||||||||||
